antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str,rule_str
"frozenset({'JUMBO BAG RED RETROSPOT', 'JAM MAKING SET WITH JARS'})",frozenset({'DOTCOM POSTAGE'}),0.014871538760335165,0.03917651628655457,0.010043837744853228,0.6753731343283582,17.239234070440997,1.0,0.00946122266440283,2.959778087760958,0.9562131433392475,0.2282471626733922,0.662136832441891,0.46587353600270603,"JAM MAKING SET WITH JARS, JUMBO BAG RED RETROSPOT",DOTCOM POSTAGE,"JAM MAKING SET WITH JARS, JUMBO BAG RED RETROSPOT → DOTCOM POSTAGE"
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.020753565284945343,0.04461461628100549,0.015925864269463404,0.767379679144385,17.20018556947881,1.0,0.014999951917812771,4.1070590058724585,0.9618223349943106,0.3221099887766555,0.756516768186151,0.5621724266368691,"STRAWBERRY CHARLOTTE BAG, WOODLAND CHARLOTTE BAG",CHARLOTTE BAG SUKI DESIGN,"STRAWBERRY CHARLOTTE BAG, WOODLAND CHARLOTTE BAG → CHARLOTTE BAG SUKI DESIGN"
"frozenset({'CHARLOTTE BAG APPLES DESIGN', 'WOODLAND CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.014039176516286554,0.04461461628100549,0.010765218356362021,0.766798418972332,17.187157099876114,1.0,0.010138865883186594,4.096822069167892,0.9552276303513323,0.22479721900347624,0.7559083643085552,0.5040459756553203,"CHARLOTTE BAG APPLES DESIGN, WOODLAND CHARLOTTE BAG",CHARLOTTE BAG SUKI DESIGN,"CHARLOTTE BAG APPLES DESIGN, WOODLAND CHARLOTTE BAG → CHARLOTTE BAG SUKI DESIGN"
"frozenset({'LUNCH BAG  BLACK SKULL.', 'CHARLOTTE BAG SUKI DESIGN'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.016591754064702292,0.03778924587980689,0.010765218356362021,0.648829431438127,17.169684557924356,1.0,0.010138228482433701,2.740009671256549,0.9576468528254822,0.24681933842239184,0.6350377845413199,0.4668523074958623,"CHARLOTTE BAG SUKI DESIGN, LUNCH BAG  BLACK SKULL.",WOODLAND CHARLOTTE BAG,"CHARLOTTE BAG SUKI DESIGN, LUNCH BAG  BLACK SKULL. → WOODLAND CHARLOTTE BAG"
"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'WOODLAND CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.014150158148826369,0.04461461628100549,0.010820709172631929,0.7647058823529411,17.140254609306407,1.0,0.010189405296506499,4.060387880805726,0.9551736679396254,0.22569444444444442,0.7537181103492102,0.5036215978928885,"PACK OF 72 RETROSPOT CAKE CASES, WOODLAND CHARLOTTE BAG",CHARLOTTE BAG SUKI DESIGN,"PACK OF 72 RETROSPOT CAKE CASES, WOODLAND CHARLOTTE BAG → CHARLOTTE BAG SUKI DESIGN"
"frozenset({'CHARLOTTE BAG APPLES DESIGN', 'STRAWBERRY CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.013428777537317573,0.04461461628100549,0.010265801009932856,0.7644628099173554,17.134806340199827,1.0,0.009666681252982447,4.056197594035029,0.9544564419304281,0.2148664343786295,0.7534636869094884,0.4972811562024588,"CHARLOTTE BAG APPLES DESIGN, STRAWBERRY CHARLOTTE BAG",CHARLOTTE BAG SUKI DESIGN,"CHARLOTTE BAG APPLES DESIGN, STRAWBERRY CHARLOTTE BAG → CHARLOTTE BAG SUKI DESIGN"
"frozenset({'LUNCH BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.020032184673436548,0.03734531934964763,0.012818378558348593,0.6398891966759003,17.1343881326841,1.0,0.012070270224447989,2.6732179978059785,0.9608864898785625,0.2876712328767123,0.6259190231321419,0.49156421200808387,"LUNCH BAG RED RETROSPOT, RED RETROSPOT CHARLOTTE BAG",CHARLOTTE BAG PINK POLKADOT,"LUNCH BAG RED RETROSPOT, RED RETROSPOT CHARLOTTE BAG → CHARLOTTE BAG PINK POLKADOT"
"frozenset({'LUNCH BAG RED RETROSPOT', 'STRAWBERRY CHARLOTTE BAG'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.015870373453193497,0.03778924587980689,0.010265801009932856,0.6468531468531469,17.117387018268076,1.0,0.009666071565305768,2.7246759968155962,0.9567640716555293,0.23657289002557547,0.6329838846274832,0.45925623568795376,"LUNCH BAG RED RETROSPOT, STRAWBERRY CHARLOTTE BAG",WOODLAND CHARLOTTE BAG,"LUNCH BAG RED RETROSPOT, STRAWBERRY CHARLOTTE BAG → WOODLAND CHARLOTTE BAG"
"frozenset({'JUMBO BAG RED RETROSPOT', 'RECIPE BOX PANTRY YELLOW DESIGN'})",frozenset({'DOTCOM POSTAGE'}),0.015259974474224516,0.03917651628655457,0.010210310193662949,0.6690909090909091,17.078877156837496,1.0,0.009612477555141085,2.9035874507823896,0.9560372453804654,0.23086574654956085,0.655598456409314,0.46485706927633275,"JUMBO BAG RED RETROSPOT, RECIPE BOX PANTRY YELLOW DESIGN",DOTCOM POSTAGE,"JUMBO BAG RED RETROSPOT, RECIPE BOX PANTRY YELLOW DESIGN → DOTCOM POSTAGE"
"frozenset({'REGENCY CAKESTAND 3 TIER', 'GREEN REGENCY TEACUP AND SAUCER'})",frozenset({'PINK REGENCY TEACUP AND SAUCER'}),0.02519283058653793,0.03895455302147494,0.016758226513512015,0.6651982378854626,17.07626416657254,1.0,0.015776851058667687,2.870491006106911,0.9657696531387682,0.3536299765807963,0.6516275446003765,0.5476988340424465,"GREEN REGENCY TEACUP AND SAUCER, REGENCY CAKESTAND 3 TIER",PINK REGENCY TEACUP AND SAUCER,"GREEN REGENCY TEACUP AND SAUCER, REGENCY CAKESTAND 3 TIER → PINK REGENCY TEACUP AND SAUCER"
frozenset({'ROTATING LEAVES T-LIGHT HOLDER'}),frozenset({'DOTCOM POSTAGE'}),0.016591754064702292,0.03917651628655457,0.011098163253981465,0.668896321070234,17.073910201142617,1.0,0.010448156130643147,2.9018810265688897,0.9573146371741337,0.24844720496894412,0.6553959342770249,0.476091220025202,ROTATING LEAVES T-LIGHT HOLDER,DOTCOM POSTAGE,ROTATING LEAVES T-LIGHT HOLDER → DOTCOM POSTAGE
"frozenset({'JUMBO BAG TOYS ', 'JUMBO STORAGE BAG SUKI'})",frozenset({'DOTCOM POSTAGE'}),0.016369790799622662,0.03917651628655457,0.010931690805171744,0.6677966101694915,17.045839535218708,1.0,0.010290379429302835,2.8922747724027182,0.9570005572702577,0.24502487562189057,0.6542513838789724,0.4734167186824795,"JUMBO BAG TOYS , JUMBO STORAGE BAG SUKI",DOTCOM POSTAGE,"JUMBO BAG TOYS , JUMBO STORAGE BAG SUKI → DOTCOM POSTAGE"
frozenset({'BLUE HARMONICA IN BOX '}),frozenset({'RED  HARMONICA IN BOX '}),0.02846678874646246,0.030686421397258752,0.014871538760335165,0.5224171539961013,17.024375284202065,1.0,0.013997994885034474,2.0296239421355358,0.9688404703691958,0.33583959899749377,0.5072978894071297,0.5035232243759892,BLUE HARMONICA IN BOX ,RED  HARMONICA IN BOX ,BLUE HARMONICA IN BOX  → RED  HARMONICA IN BOX 
frozenset({'HAND WARMER RED LOVE HEART'}),frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),0.02141945508018423,0.02974307752067033,0.010820709172631929,0.505181347150259,16.984837792900777,1.0,0.010183628659731494,1.9608333616597968,0.9617235538301601,0.2682255845942228,0.4900127570486026,0.4344936586497563,HAND WARMER RED LOVE HEART,HAND WARMER SCOTTY DOG DESIGN,HAND WARMER RED LOVE HEART → HAND WARMER SCOTTY DOG DESIGN
frozenset({'SET OF 60 I LOVE LONDON CAKE CASES '}),frozenset({'SET OF 60 PANTRY DESIGN CAKE CASES '}),0.020753565284945343,0.030242494867099495,0.010654236723822208,0.5133689839572192,16.975087082372564,1.0,0.010026597132218235,1.9927983896687074,0.9610350437279235,0.26409903713892713,0.49819309109024074,0.4328312809694353,SET OF 60 I LOVE LONDON CAKE CASES ,SET OF 60 PANTRY DESIGN CAKE CASES ,SET OF 60 I LOVE LONDON CAKE CASES  → SET OF 60 PANTRY DESIGN CAKE CASES 
"frozenset({'LUNCH BAG CARS BLUE', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.013262305088507852,0.04461461628100549,0.010043837744853228,0.7573221757322176,16.974754886654594,1.0,0.009452145092327823,3.9368466673937883,0.9537377483344943,0.2099767981438515,0.7459895991677001,0.4912232769208352,"CHARLOTTE BAG PINK POLKADOT, LUNCH BAG CARS BLUE",CHARLOTTE BAG SUKI DESIGN,"CHARLOTTE BAG PINK POLKADOT, LUNCH BAG CARS BLUE → CHARLOTTE BAG SUKI DESIGN"
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.011875034681760169,0.050108207091726316,0.010099328561123133,0.8504672897196262,16.97261464898935,1.0,0.009504291864068063,6.352401365074079,0.952391237672307,0.1946524064171123,0.8425792164994382,0.5260088386582626,"CHARLOTTE BAG PINK POLKADOT, LUNCH BAG SPACEBOY DESIGN ",RED RETROSPOT CHARLOTTE BAG,"CHARLOTTE BAG PINK POLKADOT, LUNCH BAG SPACEBOY DESIGN  → RED RETROSPOT CHARLOTTE BAG"
frozenset({'SUKI  SHOULDER BAG'}),frozenset({'DOTCOM POSTAGE'}),0.028133843848843015,0.03917651628655457,0.018644914266688864,0.6627218934911243,16.916304876208997,1.0,0.017542728274941282,2.848757346448637,0.9681224408228518,0.3831242873432155,0.6489697512332401,0.569321286688905,SUKI  SHOULDER BAG,DOTCOM POSTAGE,SUKI  SHOULDER BAG → DOTCOM POSTAGE
"frozenset({'LUNCH BAG RED RETROSPOT', 'WOODLAND CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.015925864269463404,0.03734531934964763,0.010043837744853228,0.6306620209059234,16.88731096396084,1.0,0.009449081257790974,2.6064329561004826,0.95600921412625,0.23234916559691912,0.6163338874075193,0.44980352159709247,"LUNCH BAG RED RETROSPOT, WOODLAND CHARLOTTE BAG",CHARLOTTE BAG PINK POLKADOT,"LUNCH BAG RED RETROSPOT, WOODLAND CHARLOTTE BAG → CHARLOTTE BAG PINK POLKADOT"
"frozenset({'LUNCH BAG CARS BLUE', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.013262305088507852,0.050108207091726316,0.01120914488652128,0.8451882845188284,16.867262541875757,1.0,0.010544594556632673,6.135787527164253,0.9533572719548414,0.2148936170212766,0.8370217359103754,0.5344435331785726,"CHARLOTTE BAG PINK POLKADOT, LUNCH BAG CARS BLUE",RED RETROSPOT CHARLOTTE BAG,"CHARLOTTE BAG PINK POLKADOT, LUNCH BAG CARS BLUE → RED RETROSPOT CHARLOTTE BAG"
"frozenset({'LUNCH BAG  BLACK SKULL.', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.014705066311525442,0.050108207091726316,0.012374452028189334,0.8415094339622642,16.793844417977812,1.0,0.011637607520153848,5.993364883826014,0.9544902146384927,0.23597883597883598,0.8331488205067159,0.5442320148770347,"CHARLOTTE BAG PINK POLKADOT, LUNCH BAG  BLACK SKULL.",RED RETROSPOT CHARLOTTE BAG,"CHARLOTTE BAG PINK POLKADOT, LUNCH BAG  BLACK SKULL. → RED RETROSPOT CHARLOTTE BAG"
"frozenset({'REGENCY CAKESTAND 3 TIER', 'PINK REGENCY TEACUP AND SAUCER'})",frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.019310804061927752,0.05171744076355363,0.016758226513512015,0.867816091954023,16.779950421784815,1.0,0.015759521148342677,7.173963709006159,0.9589226353816183,0.30879345603271985,0.8606070450642781,0.5959252133589857,"PINK REGENCY TEACUP AND SAUCER, REGENCY CAKESTAND 3 TIER",GREEN REGENCY TEACUP AND SAUCER,"PINK REGENCY TEACUP AND SAUCER, REGENCY CAKESTAND 3 TIER → GREEN REGENCY TEACUP AND SAUCER"
"frozenset({'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.019810221408356917,0.050108207091726316,0.0166472448809722,0.8403361344537815,16.770429101873308,1.0,0.015654590204109302,5.949322281899188,0.9593766983695652,0.31250000000000006,0.8319136277013435,0.586281024037522,"CHARLOTTE BAG PINK POLKADOT, WOODLAND CHARLOTTE BAG",RED RETROSPOT CHARLOTTE BAG,"CHARLOTTE BAG PINK POLKADOT, WOODLAND CHARLOTTE BAG → RED RETROSPOT CHARLOTTE BAG"
"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.013650740802397204,0.050108207091726316,0.01143110815160091,0.8373983739837397,16.711800772492772,1.0,0.010747094004518912,5.841834526385879,0.953173569292532,0.21845174973488865,0.8288208959902427,0.53276341733517,"CHARLOTTE BAG PINK POLKADOT, PACK OF 72 RETROSPOT CAKE CASES",RED RETROSPOT CHARLOTTE BAG,"CHARLOTTE BAG PINK POLKADOT, PACK OF 72 RETROSPOT CAKE CASES → RED RETROSPOT CHARLOTTE BAG"
"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.013650740802397204,0.04461461628100549,0.010154819377393041,0.7439024390243901,16.673962504550417,1.0,0.009545796814542625,3.7305524507122625,0.953035899564225,0.21107266435986158,0.7319431871788659,0.48575718966144876,"CHARLOTTE BAG PINK POLKADOT, PACK OF 72 RETROSPOT CAKE CASES",CHARLOTTE BAG SUKI DESIGN,"CHARLOTTE BAG PINK POLKADOT, PACK OF 72 RETROSPOT CAKE CASES → CHARLOTTE BAG SUKI DESIGN"
"frozenset({'LUNCH BAG RED RETROSPOT', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.015981355085733312,0.03778924587980689,0.010043837744853228,0.6284722222222222,16.630980788056778,1.0,0.009439914388025949,2.5898756746412674,0.9551356166188891,0.22969543147208124,0.6138810793925413,0.4471289158100832,"CHARLOTTE BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT",WOODLAND CHARLOTTE BAG,"CHARLOTTE BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT → WOODLAND CHARLOTTE BAG"
frozenset({'JUMBO BAG CHARLIE AND LOLA TOYS'}),frozenset({'DOTCOM POSTAGE'}),0.016369790799622662,0.03917651628655457,0.010654236723822208,0.6508474576271187,16.613204014020265,1.0,0.010012925347953299,2.7518730844220043,0.9554473889578396,0.23733003708281833,0.6366111483625935,0.46140106592404095,JUMBO BAG CHARLIE AND LOLA TOYS,DOTCOM POSTAGE,JUMBO BAG CHARLIE AND LOLA TOYS → DOTCOM POSTAGE
"frozenset({'JUMBO BAG PINK POLKADOT', 'RECYCLING BAG RETROSPOT '})",frozenset({'DOTCOM POSTAGE'}),0.016314299983352754,0.03917651628655457,0.0105987459075523,0.6496598639455783,16.582890096548535,1.0,0.009959608468550745,2.7425447010849804,0.955281631799571,0.23609394313967863,0.6353751318604254,0.4600990537858203,"JUMBO BAG PINK POLKADOT, RECYCLING BAG RETROSPOT ",DOTCOM POSTAGE,"JUMBO BAG PINK POLKADOT, RECYCLING BAG RETROSPOT  → DOTCOM POSTAGE"
"frozenset({'CHARLOTTE BAG APPLES DESIGN', 'STRAWBERRY CHARLOTTE BAG'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.013428777537317573,0.050108207091726316,0.011153654070251373,0.8305785123966942,16.57569808626891,1.0,0.010480762104422742,5.6066783874098105,0.9524611041199873,0.21292372881355934,0.8216412765452055,0.52658493726147,"CHARLOTTE BAG APPLES DESIGN, STRAWBERRY CHARLOTTE BAG",RED RETROSPOT CHARLOTTE BAG,"CHARLOTTE BAG APPLES DESIGN, STRAWBERRY CHARLOTTE BAG → RED RETROSPOT CHARLOTTE BAG"
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.026580100993285612,0.03778924587980689,0.0166472448809722,0.6263048016701461,16.573625302346112,1.0,0.01564280290902683,2.5748544761093433,0.9653215140804924,0.3488372093023256,0.6116285369606519,0.5334167180156898,"CHARLOTTE BAG PINK POLKADOT, RED RETROSPOT CHARLOTTE BAG",WOODLAND CHARLOTTE BAG,"CHARLOTTE BAG PINK POLKADOT, RED RETROSPOT CHARLOTTE BAG → WOODLAND CHARLOTTE BAG"
"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'JAM MAKING SET PRINTED'})",frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.012429942844459241,0.05171744076355363,0.010654236723822208,0.8571428571428572,16.573574494175354,1.0,0.01001139189106953,6.637977914655127,0.9514899514899514,0.1991701244813278,0.8493517132992819,0.5315757204169221,"JAM MAKING SET PRINTED, ROSES REGENCY TEACUP AND SAUCER ",GREEN REGENCY TEACUP AND SAUCER,"JAM MAKING SET PRINTED, ROSES REGENCY TEACUP AND SAUCER  → GREEN REGENCY TEACUP AND SAUCER"
"frozenset({'JUMBO BAG RED RETROSPOT', 'NATURAL SLATE HEART CHALKBOARD '})",frozenset({'DOTCOM POSTAGE'}),0.017479607125020807,0.03917651628655457,0.011320126519061096,0.6476190476190478,16.530797248077707,1.0,0.010635336405845143,2.726661237565184,0.9562212211214544,0.24969400244798043,0.6332511035023309,0.46828544448941056,"JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD ",DOTCOM POSTAGE,"JUMBO BAG RED RETROSPOT, NATURAL SLATE HEART CHALKBOARD  → DOTCOM POSTAGE"
"frozenset({'LUNCH BAG RED RETROSPOT', 'CHARLOTTE BAG SUKI DESIGN'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.017812552022640253,0.03778924587980689,0.011098163253981465,0.6230529595015576,16.48757324989364,1.0,0.010425040345851061,2.5526417526659664,0.9563838983050847,0.24937655860349123,0.6082489840356153,0.45836935787118993,"CHARLOTTE BAG SUKI DESIGN, LUNCH BAG RED RETROSPOT",WOODLAND CHARLOTTE BAG,"CHARLOTTE BAG SUKI DESIGN, LUNCH BAG RED RETROSPOT → WOODLAND CHARLOTTE BAG"
"frozenset({'REGENCY CAKESTAND 3 TIER', 'ROSES REGENCY TEACUP AND SAUCER '})",frozenset({'PINK REGENCY TEACUP AND SAUCER'}),0.02519283058653793,0.03895455302147494,0.016147827534543035,0.6409691629955948,16.454281034677514,1.0,0.015166452079698708,2.676776889130371,0.9634988048701908,0.33641618497109843,0.6264163800648775,0.5277495387627547,"REGENCY CAKESTAND 3 TIER, ROSES REGENCY TEACUP AND SAUCER ",PINK REGENCY TEACUP AND SAUCER,"REGENCY CAKESTAND 3 TIER, ROSES REGENCY TEACUP AND SAUCER  → PINK REGENCY TEACUP AND SAUCER"
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.023861050996060153,0.04461461628100549,0.017479607125020807,0.7325581395348836,16.419689343977783,1.0,0.01641505549077008,3.5723105652101514,0.9620531061608885,0.34276387377584333,0.7200691312399452,0.5621745921555015,"RED RETROSPOT CHARLOTTE BAG, WOODLAND CHARLOTTE BAG",CHARLOTTE BAG SUKI DESIGN,"RED RETROSPOT CHARLOTTE BAG, WOODLAND CHARLOTTE BAG → CHARLOTTE BAG SUKI DESIGN"
"frozenset({'LUNCH BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.020032184673436548,0.03734531934964763,0.01226347039564952,0.6121883656509695,16.3926397286718,1.0,0.011515362061748916,2.482273855105551,0.9581916850719729,0.27183271832718325,0.597143563373076,0.47028437599041784,"LUNCH BAG RED RETROSPOT, RED RETROSPOT CHARLOTTE BAG",STRAWBERRY CHARLOTTE BAG,"LUNCH BAG RED RETROSPOT, RED RETROSPOT CHARLOTTE BAG → STRAWBERRY CHARLOTTE BAG"
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG TOYS '})",frozenset({'DOTCOM POSTAGE'}),0.01875589589922868,0.03917651628655457,0.01204150713056989,0.6420118343195266,16.387670348827463,1.0,0.011306716469404836,2.6839532024392105,0.9569265281476572,0.2623941958887545,0.6274152622738774,0.4746886367065055,"JUMBO BAG RED RETROSPOT, JUMBO BAG TOYS ",DOTCOM POSTAGE,"JUMBO BAG RED RETROSPOT, JUMBO BAG TOYS  → DOTCOM POSTAGE"
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'STRAWBERRY CHARLOTTE BAG'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.02180789079407358,0.050108207091726316,0.01786804283891016,0.8193384223918575,16.351381738564413,1.0,0.01677528853076697,5.257851755111993,0.9597737295409476,0.3305954825462013,0.809808255048701,0.5879637848393396,"CHARLOTTE BAG SUKI DESIGN, STRAWBERRY CHARLOTTE BAG",RED RETROSPOT CHARLOTTE BAG,"CHARLOTTE BAG SUKI DESIGN, STRAWBERRY CHARLOTTE BAG → RED RETROSPOT CHARLOTTE BAG"
"frozenset({'CHARLOTTE BAG APPLES DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.01620331835081294,0.04461461628100549,0.011819543865490261,0.7294520547945206,16.3500690042936,1.0,0.011096639034789767,3.5312978739993217,0.9543010218794861,0.24122310305775765,0.7168179984580388,0.49718871396442443,"CHARLOTTE BAG APPLES DESIGN, RED RETROSPOT CHARLOTTE BAG",CHARLOTTE BAG SUKI DESIGN,"CHARLOTTE BAG APPLES DESIGN, RED RETROSPOT CHARLOTTE BAG → CHARLOTTE BAG SUKI DESIGN"
"frozenset({'JUMBO BAG PINK POLKADOT', 'DOTCOM POSTAGE'})",frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.01914433161311803,0.04078574995838189,0.012762887742078685,0.6666666666666666,16.345578231292514,1.0,0.011982071819785708,2.877642750124854,0.9571452817379498,0.27058823529411763,0.6524933472174013,0.4897959183673469,"DOTCOM POSTAGE, JUMBO BAG PINK POLKADOT",JUMBO BAG WOODLAND ANIMALS,"DOTCOM POSTAGE, JUMBO BAG PINK POLKADOT → JUMBO BAG WOODLAND ANIMALS"
"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'JAM MAKING SET WITH JARS'})",frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.012818378558348593,0.05171744076355363,0.010820709172631929,0.8441558441558441,16.322459729112087,1.0,0.01015777543885573,6.084813088433862,0.9509240281921563,0.20144628099173553,0.8356564145083075,0.5266916559835014,"JAM MAKING SET WITH JARS, ROSES REGENCY TEACUP AND SAUCER ",GREEN REGENCY TEACUP AND SAUCER,"JAM MAKING SET WITH JARS, ROSES REGENCY TEACUP AND SAUCER  → GREEN REGENCY TEACUP AND SAUCER"
"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS'})",frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS '}),0.014094667332556461,0.04661228566672216,0.010709727540092116,0.7598425196850395,16.301335770528684,1.0,0.010052742880009577,3.969843925256601,0.9520745073462445,0.21420643729189792,0.7481009281906813,0.4948022122234721,"SET/6 RED SPOTTY PAPER CUPS, SET/6 RED SPOTTY PAPER PLATES",SET/20 RED RETROSPOT PAPER NAPKINS ,"SET/6 RED SPOTTY PAPER CUPS, SET/6 RED SPOTTY PAPER PLATES → SET/20 RED RETROSPOT PAPER NAPKINS "
"frozenset({'LUNCH BAG  BLACK SKULL.', 'CHARLOTTE BAG SUKI DESIGN'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.016591754064702292,0.03734531934964763,0.010099328561123133,0.608695652173913,16.29911492990503,1.0,0.009479704207006012,2.460117517217567,0.9544835313653731,0.23037974683544302,0.5935153532295414,0.4395632792816073,"CHARLOTTE BAG SUKI DESIGN, LUNCH BAG  BLACK SKULL.",CHARLOTTE BAG PINK POLKADOT,"CHARLOTTE BAG SUKI DESIGN, LUNCH BAG  BLACK SKULL. → CHARLOTTE BAG PINK POLKADOT"
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.020753565284945343,0.050108207091726316,0.016924698962321735,0.8155080213903743,16.27493915113614,1.0,0.01588477501513203,5.148688848517307,0.9584470308890101,0.3137860082304527,0.8057757946883943,0.5766355167859956,"STRAWBERRY CHARLOTTE BAG, WOODLAND CHARLOTTE BAG",RED RETROSPOT CHARLOTTE BAG,"STRAWBERRY CHARLOTTE BAG, WOODLAND CHARLOTTE BAG → RED RETROSPOT CHARLOTTE BAG"
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.021308473447644416,0.050108207091726316,0.017368625492480996,0.8151041666666666,16.266879498892582,1.0,0.016300896092157877,5.137442936292634,0.9589593544358623,0.3213552361396305,0.8053506360264049,0.5808632682724253,"CHARLOTTE BAG PINK POLKADOT, CHARLOTTE BAG SUKI DESIGN",RED RETROSPOT CHARLOTTE BAG,"CHARLOTTE BAG PINK POLKADOT, CHARLOTTE BAG SUKI DESIGN → RED RETROSPOT CHARLOTTE BAG"
"frozenset({'LUNCH BAG  BLACK SKULL.', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.018977859164308306,0.03778924587980689,0.01165307141668054,0.6140350877192983,16.24893732127676,1.0,0.010935912430448147,2.4930005902205004,0.9566119609221594,0.25830258302583026,0.5988769501608693,0.4612025658860809,"LUNCH BAG  BLACK SKULL., RED RETROSPOT CHARLOTTE BAG",WOODLAND CHARLOTTE BAG,"LUNCH BAG  BLACK SKULL., RED RETROSPOT CHARLOTTE BAG → WOODLAND CHARLOTTE BAG"
frozenset({'HAND WARMER RED RETROSPOT'}),frozenset({'HAND WARMER OWL DESIGN'}),0.019865712224626825,0.03490372343377171,0.011264635702791188,0.5670391061452514,16.245805615013634,1.0,0.010571248377487916,2.22906107748845,0.9574664023121445,0.25892857142857145,0.5513806193562314,0.44488680267516945,HAND WARMER RED RETROSPOT,HAND WARMER OWL DESIGN,HAND WARMER RED RETROSPOT → HAND WARMER OWL DESIGN
"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'DOTCOM POSTAGE'}),0.020753565284945343,0.03917651628655457,0.013206814272237945,0.6363636363636364,16.24349729590523,1.0,0.01239376188384821,2.642264580211975,0.9583255753709655,0.28266033254156775,0.6215367652849605,0.4867370589750193,"JUMBO BAG WOODLAND ANIMALS, JUMBO SHOPPER VINTAGE RED PAISLEY",DOTCOM POSTAGE,"JUMBO BAG WOODLAND ANIMALS, JUMBO SHOPPER VINTAGE RED PAISLEY → DOTCOM POSTAGE"
